,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Vessels,Vacuol,Pigment,Mean_hep_size,Std_hep_size,Min_hep_size,Max_hep_size
127,6.0,103.0,0.10825042284414044,0.5904778738586134,9.0,954.5555555555555,33.0,0.10633897370911496,0.3300994302995128,1.0,0.0,2,0.0,3.0,1.0,2.0,9.0,none,yes Lipid,none,23.69,2.07,20.77,25.6
128,6.0,33.0,0.08448100473994556,0.6227575822727425,15.0,1022.5333333333333,31.0,0.22727621002062345,0.37853696504315054,1.0,0.0,2,0.0,3.0,1.0,2.0,9.0,none,yes Lipid,none,23.69,2.07,20.77,25.6
129,6.0,73.0,0.08997677949888283,0.6200878665189123,9.0,2189.555555555556,31.0,0.21982164275600047,0.3760039196193416,1.0,0.0,2,0.0,3.0,1.0,2.0,9.0,none,yes Lipid,none,23.69,2.07,20.77,25.6
130,6.0,118.0,0.10103037944689508,0.6021875627643956,8.0,1119.125,31.0,0.17928415735845968,0.3499297095855677,1.0,0.0,2,0.0,3.0,1.0,2.0,9.0,none,yes Lipid,none,23.69,2.07,20.77,25.6
150,8.0,40.0,0.1094240436124003,0.6157893838602295,7.0,1602.142857142857,31.0,0.195485799882588,0.3800703255125332,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
151,8.0,1.0,0.06810382421292903,0.6203801288996512,14.0,1002.2142857142856,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
152,8.0,1.0,0.06810382421292903,0.6203801288996512,14.0,1002.2142857142856,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
153,8.0,1.0,0.06810382421292903,0.6203801288996512,14.0,1002.2142857142856,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
154,8.0,1.0,0.06810382421292903,0.6203801288996512,14.0,1002.2142857142856,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
155,8.0,1.0,0.06810382421292903,0.6203801288996512,18.0,1060.4444444444443,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
156,8.0,1.0,0.06810382421292903,0.6203801288996512,18.0,1060.4444444444443,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
157,8.0,1.0,0.06810382421292903,0.6203801288996512,18.0,1060.4444444444443,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
158,8.0,1.0,0.06810382421292903,0.6203801288996512,18.0,1060.4444444444443,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
159,8.0,1.0,0.06810382421292903,0.5912459752813204,14.0,1002.2142857142856,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
160,8.0,1.0,0.06810382421292903,0.5912459752813204,14.0,1002.2142857142856,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
161,8.0,1.0,0.06810382421292903,0.5912459752813204,14.0,1002.2142857142856,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
162,8.0,1.0,0.06810382421292903,0.5912459752813204,14.0,1002.2142857142856,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
163,8.0,1.0,0.06810382421292903,0.5912459752813204,18.0,1060.4444444444443,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
164,8.0,1.0,0.06810382421292903,0.5912459752813204,18.0,1060.4444444444443,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
165,8.0,1.0,0.06810382421292903,0.5912459752813204,18.0,1060.4444444444443,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
166,8.0,1.0,0.06810382421292903,0.5912459752813204,18.0,1060.4444444444443,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
167,8.0,1.0,0.1176953770507788,0.6203801288996512,14.0,1002.2142857142856,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
168,8.0,1.0,0.1176953770507788,0.6203801288996512,14.0,1002.2142857142856,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
169,8.0,1.0,0.1176953770507788,0.6203801288996512,14.0,1002.2142857142856,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
170,8.0,1.0,0.1176953770507788,0.6203801288996512,14.0,1002.2142857142856,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
171,8.0,1.0,0.1176953770507788,0.6203801288996512,18.0,1060.4444444444443,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
172,8.0,1.0,0.1176953770507788,0.6203801288996512,18.0,1060.4444444444443,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
173,8.0,1.0,0.1176953770507788,0.6203801288996512,18.0,1060.4444444444443,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
174,8.0,1.0,0.1176953770507788,0.6203801288996512,18.0,1060.4444444444443,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
175,8.0,1.0,0.1176953770507788,0.5912459752813204,14.0,1002.2142857142856,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
176,8.0,1.0,0.1176953770507788,0.5912459752813204,14.0,1002.2142857142856,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
177,8.0,1.0,0.1176953770507788,0.5912459752813204,14.0,1002.2142857142856,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
178,8.0,1.0,0.1176953770507788,0.5912459752813204,14.0,1002.2142857142856,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
179,8.0,1.0,0.1176953770507788,0.5912459752813204,18.0,1060.4444444444443,39.0,0.5282428229979195,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
180,8.0,1.0,0.1176953770507788,0.5912459752813204,18.0,1060.4444444444443,39.0,0.5282428229979195,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
181,8.0,1.0,0.1176953770507788,0.5912459752813204,18.0,1060.4444444444443,31.0,0.20848655594936305,0.3487649324334775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
182,8.0,1.0,0.1176953770507788,0.5912459752813204,18.0,1060.4444444444443,31.0,0.20848655594936305,0.33665182475690936,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
183,8.0,18.0,0.11809173302290896,0.6116307578713667,12.0,1074.4166666666667,31.0,0.22174143992968606,0.37127375683415775,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
184,8.0,11.0,0.0923482966787265,0.6201694901729162,10.0,614.8,43.0,0.6322556309466695,0.3830508399504368,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
185,8.0,46.0,0.06401355926037991,0.6341103773563468,13.0,899.3846153846154,39.0,0.4896191397717247,0.3755389809925866,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
186,8.0,39.0,0.07668260517808308,0.6377424585854548,10.0,2021.4,29.0,0.17607206540631604,0.4019174108940001,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
187,8.0,19.0,0.07056795395544115,0.6253721950613025,9.0,1832.888888888889,39.0,0.5053195094991771,0.3583948201855901,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
188,8.0,47.0,0.06397016121566748,0.6308307250537011,10.0,1259.4,39.0,0.4556475732611346,0.3702173236476732,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
189,8.0,27.0,0.07016104626104565,0.6202235497287674,11.0,987.9090909090908,41.0,0.5758079618416967,0.3478966012128452,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
190,8.0,29.0,0.05623176466552862,0.6073586100020483,10.0,664.7,41.0,0.612142791015442,0.32502414437136834,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
191,8.0,28.0,0.06811670703979615,0.6128421499623911,9.0,1431.7777777777774,43.0,0.6442088758725086,0.3328659709244777,0.0,0.0,0,1.0,3.0,0.0,2.0,6.0,none,no,none,26.03,2.19,23.47,28.8
201,11.0,64.0,0.0756453746702322,0.5724328410474809,8.0,1291.75,33.0,0.17578628342829294,0.2915013021528532,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
202,11.0,144.0,0.1447257080930645,0.5457047304844729,14.0,1829.0,33.0,0.1430073463866254,0.2866650817493165,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
203,11.0,159.0,0.14315022314182266,0.5428501921488835,8.0,2843.25,35.0,0.16525136545149366,0.279936160025536,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
204,11.0,20.0,0.10580218605265064,0.6093771365896561,9.0,3574.666666666666,33.0,0.1911509913413368,0.35529874843074155,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
205,11.0,34.0,0.1065400574603463,0.5638534016077217,12.0,1605.0,33.0,0.08419840371789998,0.28973047641141364,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
206,11.0,62.0,0.08571698529702035,0.5649164714384057,7.0,1470.5714285714291,33.0,0.1709096531574862,0.28868364905993543,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
207,11.0,131.0,0.08795604083724208,0.545146410632188,11.0,1413.3636363636365,33.0,0.0628477015148575,0.2577401393726796,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
208,11.0,93.0,0.11308626337876634,0.5828547687584097,8.0,1500.875,33.0,0.06402165445497836,0.31479068968622825,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
209,11.0,78.0,0.09820653298873083,0.5535102191496434,11.0,1390.7272727272727,33.0,0.12616125542966133,0.2793014435218579,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
210,11.0,63.0,0.08729520640787469,0.5740033156977846,11.0,2146.0,33.0,0.13419080293241922,0.2902290760841232,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
211,11.0,161.0,0.0701283625099596,0.5629546015473257,9.0,1718.5555555555554,35.0,0.07837955087062777,0.27281452468208883,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
212,11.0,48.0,0.06357357543031579,0.5758726427229662,9.0,1292.111111111111,33.0,0.2032861020784617,0.28892123102580336,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
213,11.0,92.0,0.07437296420254212,0.5863288073634029,8.0,2466.125,35.0,0.1556304562758808,0.3049623575005461,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
214,11.0,49.0,0.09905743173313764,0.5905165115608819,10.0,2810.3,33.0,0.2702829257127323,0.32080171525865514,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
215,11.0,121.0,0.12683492886956033,0.5778881541700637,10.0,1219.8,33.0,0.11941769787572508,0.3185656599529875,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
216,11.0,32.0,0.11119599059756632,0.5919654848562192,8.0,2213.375,33.0,0.12163943313670306,0.3300765059270489,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
217,11.0,143.0,0.108311968661482,0.5856263363362213,7.0,2528.5714285714284,33.0,0.10294830672522524,0.3263343479513484,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
218,11.0,145.0,0.14956268438910975,0.5225104478450061,10.0,3522.8,33.0,0.0955400255076389,0.25243292539101264,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
219,11.0,106.0,0.13258328394397612,0.5466585141900693,5.0,1772.4,35.0,0.20388747066710766,0.2842038830749348,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
220,11.0,162.0,0.13597833693421166,0.543132558432218,11.0,2896.4545454545455,35.0,0.17432274338357598,0.2651942667143557,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
221,11.0,94.0,0.11343527204429192,0.6139100042686424,5.0,970.0,35.0,0.25945662347127657,0.3734417170029559,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
222,11.0,160.0,0.14263812342410576,0.5421595194359394,16.0,1902.75,35.0,0.1449595325564506,0.2789180788348677,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
223,11.0,108.0,0.1022404698346066,0.5916096332487764,12.0,1131.8333333333333,33.0,0.10686373588246584,0.3239804591556839,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
224,11.0,18.0,0.13658315054144066,0.5978919956869911,10.0,2555.6,33.0,0.08204756860528667,0.35065046314803605,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
225,11.0,2.0,0.0991284178137771,0.5663208115586205,12.0,1740.833333333333,33.0,0.105315295397993,0.29164900381517594,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
226,11.0,120.0,0.0856712881755497,0.6129232443144441,12.0,744.1666666666665,35.0,0.1256819604326537,0.3585286003095405,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
227,11.0,21.0,0.09320528364690316,0.5872765210690869,11.0,2807.909090909091,33.0,0.1202894343736712,0.3185573003846006,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
228,11.0,33.0,0.10740797136713656,0.5863130801947103,8.0,3079.375,33.0,0.11771106290034228,0.324146025365364,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
229,11.0,1.0,0.1069558622038746,0.593664315156647,6.0,975.5,35.0,0.16543142261187066,0.329386957100304,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
230,11.0,19.0,0.10203312666881588,0.606043845300644,9.0,2367.555555555556,33.0,0.10369523694407433,0.3570474023394166,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
231,11.0,77.0,0.07709803147349599,0.5853324241804887,15.0,1489.1333333333334,33.0,0.12348373048196587,0.30700210333122185,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
232,11.0,4.0,0.10147975141891998,0.5804343775002739,7.0,2328.5714285714284,33.0,0.10027670790844713,0.30949094246986464,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
233,11.0,35.0,0.10362456235102988,0.5621723391010596,13.0,2251.923076923077,33.0,0.05816867621144954,0.2845295817297508,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
234,11.0,79.0,0.09043143508726002,0.6044737561639324,8.0,2297.875,35.0,0.2364282948737996,0.33840222284446553,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
235,11.0,107.0,0.11213037666857363,0.5607073653002692,9.0,1998.7777777777771,35.0,0.15152105118573553,0.2889889641586845,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
236,11.0,47.0,0.07227685524899037,0.5666549381568126,14.0,1796.2857142857142,33.0,0.11117876095622467,0.27971060048827,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
237,11.0,3.0,0.12259939551122327,0.5654033964491266,11.0,1183.5454545454545,33.0,0.11804356517987012,0.3094600883729443,1.0,0.0,2,2.0,4.0,1.0,3.0,13.0,none,no,none,27.21,4.12,19.21,30.94
279,14.0,113.0,0.09954944160541426,0.6003819729434141,8.0,850.0,33.0,0.22011076701718912,0.3299065391774667,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
280,14.0,95.0,0.09437810777785703,0.5968751208968266,6.0,953.3333333333336,35.0,0.07997133995658587,0.33124692463561706,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
281,14.0,53.0,0.05740563403342675,0.5946499005154878,9.0,762.1111111111113,35.0,0.24463170531143616,0.31135861068878096,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
282,14.0,96.0,0.12559330683664746,0.6161536825978299,4.0,562.75,33.0,0.059179897134446324,0.3918593925361107,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
283,14.0,141.0,0.1057536068454442,0.5716231650069821,5.0,912.0,35.0,0.10307396861240273,0.29853112186841463,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
284,14.0,112.0,0.07680488055550262,0.5941159892905759,6.0,1070.3333333333333,35.0,0.4144092314187096,0.3146020985785008,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
285,14.0,157.0,0.1509731764071458,0.5839010488481977,16.0,1110.25,35.0,0.1734120854438805,0.3523455750091872,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
286,14.0,32.0,0.08930253097074736,0.6057009896154544,8.0,754.375,35.0,0.14453921540135695,0.34077533515617864,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
287,14.0,51.0,0.10361838370575256,0.5859622123095403,5.0,1774.2,35.0,0.17783726793674104,0.3134471698583601,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
288,14.0,31.0,0.0759143150670759,0.6193675143747699,3.0,533.3333333333334,33.0,0.14504548559751673,0.3548417927794121,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
289,14.0,144.0,0.1163864358783962,0.5989938540893985,8.0,1034.5,33.0,0.0771477895805606,0.3490084389479213,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
290,14.0,19.0,0.09233608098748652,0.600507595698436,5.0,528.4,33.0,0.2212826081859475,0.32733386645739065,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
291,14.0,30.0,0.07806105457109677,0.5963834706440656,5.0,934.6,35.0,0.3800582987863387,0.3225290570306463,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
292,14.0,4.0,0.10735831332254556,0.5963525814598473,5.0,522.8,33.0,0.222349314801672,0.3293163050216987,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
293,14.0,143.0,0.12931614353806506,0.5936551620578934,12.0,959.4166666666664,33.0,0.13369512761770616,0.33912510305887056,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
294,14.0,155.0,0.1868968472717269,0.5660879286055538,12.0,785.9166666666665,35.0,0.17838358380967753,0.3471901747197567,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
295,14.0,98.0,0.08908870583186468,0.5964257953481851,3.0,317.0,35.0,0.14087282995317674,0.32815632151283464,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
296,14.0,52.0,0.101060878005069,0.601736837803643,10.0,853.0,35.0,0.2287826607286001,0.34177490777523384,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
297,14.0,129.0,0.06987674559347459,0.6093675085417748,7.0,790.0,35.0,0.2472820794077957,0.33334254896462384,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
298,14.0,100.0,0.08816284975547467,0.6175354244641151,7.0,961.7142857142856,35.0,0.061936206207058586,0.3639894455170412,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
299,14.0,125.0,0.09176368417891943,0.621508673779025,12.0,612.0833333333334,35.0,0.1822357005057356,0.3765000686940368,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
300,14.0,142.0,0.07945614919478262,0.5843138924486676,7.0,916.0,33.0,0.08721052397698162,0.3059890807628734,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
301,14.0,140.0,0.09445413894703228,0.5812914160570455,7.0,896.8571428571429,35.0,0.0918285852969309,0.3063767071955792,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
302,14.0,18.0,0.07532913434656573,0.5954816157847282,6.0,789.1666666666665,35.0,0.4182273195432593,0.3222492133750254,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
303,14.0,67.0,0.09738311620549164,0.6079587480805027,6.0,1040.0,33.0,0.28639892127248395,0.36150317015096295,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
304,14.0,68.0,0.10482640221342596,0.5748171185508066,9.0,722.3333333333335,33.0,0.2449854343414596,0.3047850576544981,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
305,14.0,99.0,0.0910749403588738,0.6199369301598601,4.0,357.25,33.0,0.046781722817160185,0.3673126146280509,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
306,14.0,114.0,0.09673066762050624,0.6199816354770996,6.0,1337.5,33.0,0.08257317911721583,0.3736000945864669,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
307,14.0,3.0,0.09018829252322197,0.5758836342168921,4.0,700.75,35.0,0.4497051568627471,0.29619755128986186,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
308,14.0,126.0,0.11359195826962952,0.5976359359880277,7.0,1232.7142857142858,33.0,0.0806622638202772,0.3495187113797143,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
309,14.0,5.0,0.07178668354661784,0.6185826642140702,4.0,848.75,33.0,0.18431006105010808,0.3535856779202253,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
310,14.0,2.0,0.08242688395353863,0.5995825405464281,4.0,356.0,35.0,0.21982864557663945,0.3226551081094703,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
311,14.0,44.0,0.0914114549089563,0.5761161477464851,9.0,861.8888888888887,33.0,0.3726592109044079,0.2941557637541789,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
312,14.0,54.0,0.08369996238789153,0.5810399015718235,11.0,1081.090909090909,35.0,0.16289633443508167,0.30095974983210383,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
313,14.0,65.0,0.07357296691322485,0.6023552457778559,7.0,883.2857142857142,33.0,0.2617003683672266,0.32678748805590385,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
314,14.0,80.0,0.11025809517176301,0.6150303287414918,5.0,1136.0,33.0,0.12472485478052785,0.376411002338808,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
315,14.0,82.0,0.1205415415557592,0.6088991681091903,10.0,1246.2,29.0,0.19848319921479093,0.3934235792383986,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
316,14.0,1.0,0.07292103123353884,0.5924953104899422,6.0,788.6666666666665,35.0,0.38584755182483016,0.31598275667301423,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
317,14.0,17.0,0.08360935468626357,0.6141348198076793,6.0,1803.166666666667,35.0,0.31109790977983226,0.3494816173200801,0.0,0.0,0,1.0,2.0,0.0,1.0,4.0,none,no,none,28.6,2.23,25.6,33.09
