,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid
1555,62,17,0.100975875,0.631367737,3,409.6666667,27,0.10021908,0.423494392
1556,62,90,0.088284101,0.634220076,1,868,29,0.06955234,0.410042153
1557,62,33,0.10790142,0.628219619,6,423,31,0.057837768,0.419603912
1558,62,139,0.085428821,0.634885573,3,312.3333333,33,0.089553218,0.411955154
1559,62,94,0.092360931,0.636537243,3,352.3333333,29,0.101879181,0.431733193
1560,62,46,0.098154375,0.63611658,6,573.5,27,0.094130596,0.443606994
1561,62,34,0.065518413,0.638067389,0,,33,0.090008312,0.394934882
1562,62,18,0.099169494,0.627018041,1,329,27,0.042244191,0.409512289
1563,62,93,0.097080871,0.623280986,1,284,27,0.079248989,0.393240349
1564,62,135,0.107575212,0.630735238,4,704.5,29,0.137453522,0.436550413
1565,62,1,0.091328701,0.636100704,7,659.7142857,27,0.033705911,0.422063592
1566,62,47,0.105071406,0.622729001,3,307.6666667,25,0.073673728,0.397470985
1567,62,123,0.08978111,0.637606866,0,,27,0.130696532,0.426448437
1568,62,61,0.101995321,0.630556259,4,334,27,0.115768342,0.42024855
1569,62,2,0.101306954,0.631613829,3,807,27,0.086446724,0.424485214
1570,62,138,0.108016912,0.604919052,6,393.3333333,31,0.068767208,0.35254231
1571,62,76,0.106262261,0.618341141,3,480,29,0.059409344,0.388973565
1572,62,92,0.077655854,0.637729499,1,292,29,0.164199462,0.407706336
1573,62,4,0.096192917,0.629963834,4,325.25,29,0.048953346,0.413747793
1574,62,77,0.090303608,0.632697283,1,427,27,0.11569218,0.409923614
1575,62,63,0.096931467,0.635939928,2,595.5,31,0.064196104,0.438583782
1576,62,48,0.093578458,0.630166654,4,501.75,27,0.073225691,0.409182407
1577,62,137,0.092922204,0.624745604,4,493.75,31,0.084367961,0.386325752
1578,62,64,0.101612779,0.62922261,1,1248,27,0.078878533,0.417879237
1579,62,124,0.092497366,0.630800959,0,,27,0.127297808,0.409754482
1580,62,5,0.102272508,0.631310065,1,331,27,0.104336836,0.426795322
1581,62,122,0.084256693,0.633235276,2,726.5,29,0.083451601,0.404769228
1582,62,108,0.097372416,0.638914306,0,,23,0.074706103,0.456800734
1583,62,75,0.100001886,0.609985122,1,369,25,0.116006636,0.36647061
1584,62,62,0.088311396,0.62868189,3,619.3333333,27,0.086128933,0.398854811
1585,62,78,0.087901826,0.627493443,1,344,27,0.138533285,0.392147384
1586,62,45,0.10951836,0.621896881,0,,27,0.063143868,0.402106732
1587,62,31,0.093896804,0.613936674,1,314,29,0.064890162,0.363614967
1588,62,60,0.097163131,0.617405091,3,1087.666667,27,0.085230066,0.379806938
1589,62,16,0.103718736,0.625341005,4,829.5,27,0.125858503,0.40873557
1590,62,30,0.104099045,0.619661988,4,604.5,29,0.031653194,0.389739061
1591,62,106,0.094616647,0.639011307,3,401.6666667,25,0.075560549,0.443295111
1592,62,136,0.099982517,0.619282135,2,1066,33,0.083447482,0.375619433
1593,62,109,0.109990136,0.630023601,3,271.3333333,25,0.087454094,0.436140869
1594,63,18,0.168571238,0.583107474,10,1176,31,0.113692048,0.348792528
1595,63,82,0.145837969,0.53361507,5,509.4,31,0.218736224,0.254676565
1596,63,68,0.150823167,0.555687642,3,958.3333333,31,0.266682182,0.293195875
1597,63,97,0.14699451,0.583927871,7,1323.428571,29,0.11759735,0.347228809
1598,63,21,0.128675539,0.610483173,3,3067.666667,29,0.11141185,0.400463875
1599,63,11,0.233837086,0.533847502,2,1053.5,31,0.138322851,0.28367286
1600,63,83,0.186721505,0.514790806,1,389,31,0.205768501,0.240936223
1601,63,125,0.164403848,0.59524772,7,1413.714286,27,0.090250539,0.397829689
1602,63,96,0.14043538,0.58328676,15,1936.8,29,0.110308187,0.337721762
1603,63,10,0.175435251,0.578880013,7,689.1428571,29,0.103461025,0.365934363
1604,63,33,0.162513806,0.575540973,4,797,29,0.110162377,0.341714642
1605,63,124,0.152059674,0.574447686,11,1505.181818,29,0.170432675,0.322967797
1606,64,44,0.22012486,0.563173549,14,1362.428571,29,0.229418098,0.377992393
1607,64,1,0.179676804,0.59046771,15,1980.266667,29,0.210284661,0.419492415
1608,64,67,0.124041717,0.568865163,17,1635.294118,33,0.366650076,0.310263801
1609,65,17,0.092102739,0.564871843,9,1171.888889,29,0.220080174,0.290687547
1610,65,16,0.145492709,0.570592898,8,1102.625,29,0.33752678,0.318040261
1611,65,101,0.132136019,0.574081394,10,1500.1,31,0.322433585,0.321067804
1612,65,58,0.137688032,0.568874638,11,1015.545455,27,0.113393188,0.328951745
1613,65,32,0.103315686,0.569962098,16,1042.5625,27,0.264828265,0.308872618
1614,65,127,0.118333797,0.587221996,13,746.2307692,27,0.151979121,0.338127794
1615,65,15,0.120924157,0.58675075,14,1544.928571,27,0.156838609,0.347383063
1616,65,131,0.097482275,0.576304363,8,560.625,29,0.199879702,0.311641157
1617,65,88,0.12810331,0.565263671,8,1899.625,29,0.172922295,0.314056832
1618,65,102,0.108038411,0.563251185,11,1648.636364,29,0.202663494,0.298560759
1619,65,86,0.092561352,0.589670937,17,1335.823529,29,0.15896852,0.332209723
1620,65,60,0.127358088,0.540884253,13,1080.615385,29,0.208301121,0.273899664
1621,65,31,0.124420355,0.584927116,7,1996.571429,27,0.436984165,0.341633673
1622,65,19,0.160578212,0.586106824,8,1532.875,29,0.229626448,0.375242155
1623,65,2,0.121719237,0.583302531,15,1328.266667,29,0.297243007,0.328748916
1624,65,130,0.15014919,0.578155103,5,469.2,29,0.369914229,0.328894472
1625,65,114,0.12557923,0.565727183,17,1216.529412,29,0.256241874,0.309743471
1626,65,128,0.106577857,0.566338979,6,1242,29,0.347032491,0.298193948
1627,65,74,0.160496516,0.552616713,6,2088.5,31,0.305899711,0.302718325
1628,65,1,0.110569644,0.607972711,19,1439.736842,27,0.164353978,0.381685077
1629,65,62,0.121502889,0.570835526,11,1491.090909,29,0.088803034,0.311257176
1630,65,100,0.092814538,0.588322803,19,1204.105263,29,0.168484361,0.330228108
1631,66,87,0.09632102,0.580269981,0,,33,0.216173534,0.307318505
1632,66,27,0.116455362,0.571825342,5,349.6,35,0.487457641,0.305183336
1633,66,132,0.067551147,0.575757097,3,371.6666667,35,0.306170484,0.294078823
1634,66,86,0.096021763,0.549563509,3,357.3333333,37,0.382155923,0.270889082
1635,66,119,0.116700931,0.584526808,1,525,37,0.487541576,0.308825199
1636,66,89,0.171846728,0.541853122,3,641.6666667,33,0.317224322,0.283370863
1637,66,74,0.132403894,0.562507216,2,371,35,0.404262417,0.290258728
1638,66,59,0.165619267,0.540948051,2,344.5,33,0.296679437,0.279149063
1639,66,116,0.1144727,0.577126845,5,529.2,35,0.285438567,0.316932141
1640,66,118,0.096281107,0.567755093,2,559,37,0.461921563,0.291551356
1641,66,130,0.101930432,0.579460972,3,510.3333333,35,0.30652922,0.305231965
1642,66,133,0.109362381,0.551243242,0,,35,0.368297061,0.278781184
1643,66,117,0.067137795,0.586595222,0,,37,0.395414348,0.305549854
1644,66,28,0.08866099,0.544407582,8,446.25,35,0.438235604,0.263416619
1645,66,30,0.077818901,0.553401497,6,656.3333333,37,0.497246804,0.271743856
1646,66,134,0.105722757,0.559182492,0,,31,0.217709803,0.284756497
1647,67,139,0.099109873,0.611021597,8,1466.75,33,0.314225833,0.363649311
1648,67,92,0.104966411,0.604508932,9,512.3333333,31,0.251016574,0.367697162
1649,67,168,0.089062384,0.607830533,10,2168.1,35,0.339295659,0.352972236
1650,67,75,0.119370625,0.61019,10,1174.5,31,0.256315228,0.395457944
1651,67,127,0.0576205,0.615781432,8,1236.375,45,0.454015314,0.336924504
1652,67,22,0.136045435,0.5840516,4,1662.75,29,0.181011229,0.350329923
1653,67,93,0.089938463,0.629834147,5,854.4,33,0.227412653,0.402716335
1654,67,42,0.075935543,0.598123115,14,774.7857143,43,0.492375669,0.323918422
1655,67,126,0.052571199,0.612141412,9,1033.888889,49,0.5185222,0.332284301
1656,67,58,0.092387964,0.628006663,15,733.8,31,0.162250334,0.405057029
1657,67,167,0.142406699,0.598992028,12,1799.583333,29,0.131743719,0.386229816
1658,67,111,0.046364624,0.613330183,8,1622,49,0.562895609,0.324695882
1659,67,21,0.137254884,0.600914066,13,2024.692308,29,0.235791966,0.396659818
1660,67,41,0.07447644,0.619152903,6,1083,35,0.283386154,0.365805705
1661,67,154,0.100170719,0.599136899,13,1113.230769,31,0.234580193,0.34152266
1662,67,153,0.052004954,0.62142916,15,1370.533333,45,0.557908801,0.341178653
1663,67,94,0.076598999,0.616061777,10,1120.3,45,0.520771465,0.353156402
1664,67,152,0.063181911,0.633638593,17,1535.235294,43,0.520413426,0.375251719
1665,67,2,0.1262526,0.607906382,18,1707.222222,29,0.236355343,0.396531533
1666,67,95,0.078667557,0.610256156,7,873.5714286,35,0.275630224,0.350428496
1667,67,110,0.102673157,0.616400993,12,778.3333333,31,0.224230474,0.386826133
1668,67,76,0.057768457,0.632894289,8,1207.25,43,0.479539841,0.374605852
1669,67,56,0.122653196,0.609554067,13,719.1538462,31,0.221299286,0.391685791
1670,67,40,0.062173134,0.634718608,12,1621.083333,43,0.454903714,0.382059794
1671,67,57,0.099338803,0.608536947,17,979.5294118,31,0.250863149,0.362208276
1672,67,77,0.080964333,0.618958785,15,1793.6,45,0.5077064,0.363812874
1673,67,39,0.055208978,0.626350461,11,1130.545455,45,0.502187494,0.356472477
1674,67,124,0.120298454,0.590908572,11,1421.909091,33,0.183014145,0.350081679
1675,67,23,0.116651136,0.578363157,11,1568.363636,31,0.205741692,0.324990145
1676,67,166,0.065624546,0.623866684,15,1088.866667,33,0.24323938,0.3638053
1677,67,1,0.087850197,0.614103408,14,1655.285714,31,0.266284907,0.362847492
1678,67,59,0.086089965,0.614290958,11,686.0909091,45,0.426999639,0.350845742
1679,67,3,0.151170968,0.608747813,15,1301.333333,31,0.286332183,0.449446725
1680,67,125,0.075724113,0.62170676,7,2125.714286,47,0.466091336,0.366480187
1681,67,140,0.077187623,0.610235936,11,970.9090909,41,0.469760863,0.349759515
1682,67,112,0.136596711,0.60666435,11,1094,31,0.273097137,0.394138783
1683,68,120,0.102068775,0.599418736,13,1695.769231,31,0.289588566,0.333679008
1684,68,34,0.11031119,0.604678973,10,2112.3,31,0.257977621,0.350868697
1685,68,33,0.089674494,0.610238318,11,1628.545455,33,0.277360246,0.344348138
1686,68,19,0.10181105,0.599389725,13,2145.153846,31,0.243071129,0.341742374
1687,68,48,0.115326075,0.592950457,16,1453.875,33,0.302344318,0.324153518
1688,68,35,0.111120744,0.604512977,11,4077.272727,33,0.245533772,0.349562832
1689,68,137,0.088071582,0.595792178,11,1840.727273,31,0.258996452,0.324339701
1690,68,134,0.114782119,0.596676334,18,1570.166667,33,0.27683869,0.328412495
1691,68,105,0.110486289,0.595693919,13,2297.769231,35,0.273630226,0.328031925
1692,68,91,0.074787345,0.612983815,16,1381,33,0.268466088,0.344368872
1693,68,90,0.077892595,0.608286606,16,1255.8125,35,0.391086632,0.337841113
1694,68,121,0.096822972,0.610720322,15,1249.533333,33,0.388981441,0.348249212
1695,68,47,0.096140599,0.596630002,17,1205.941176,33,0.299611642,0.32419294
1696,68,31,0.086644071,0.597589687,14,2067.714286,33,0.34495921,0.326822119
1697,68,104,0.107690076,0.598751031,15,2550.466667,33,0.301366656,0.33160633
1698,68,89,0.102630253,0.605606644,14,1287.071429,33,0.289386814,0.342788433
1699,68,32,0.128261498,0.595712747,12,2195.583333,35,0.358248504,0.335174817
1700,68,75,0.085727339,0.612540493,20,1980.3,37,0.504677614,0.339717889
1701,68,92,0.079311472,0.611366062,12,1646.25,33,0.361638334,0.341787689
1702,68,50,0.074548102,0.609835778,16,2128.4375,33,0.26537922,0.338542801
1703,68,119,0.099733851,0.592071408,10,2545.9,33,0.265884133,0.318868073
1704,68,64,0.12903757,0.592485155,13,2551.923077,31,0.293792936,0.3349885
1705,68,17,0.121281083,0.591654475,13,1545.923077,31,0.230972868,0.32966766
1706,68,46,0.092537266,0.593193033,13,1640.846154,33,0.341803433,0.319779285
1707,68,118,0.096215779,0.604270599,13,1779.615385,31,0.255522721,0.336543165
1708,68,3,0.111031804,0.617226572,15,1399.533333,31,0.247998133,0.378720156
1709,68,5,0.084552503,0.625628529,15,2363.4,31,0.244791197,0.377631087
1710,68,135,0.092835288,0.602117611,17,1418.352941,31,0.247882731,0.332778665
1711,68,122,0.117411047,0.607674717,14,2321,35,0.353599496,0.357126784
1712,68,4,0.09201101,0.601774902,8,1020.125,31,0.232189415,0.337134422
1713,68,136,0.09346476,0.600946939,10,1785.3,31,0.219661029,0.33620429
1714,68,77,0.11344723,0.596485958,13,4187.153846,33,0.275479359,0.334167532
1715,68,62,0.088495431,0.602031469,14,2380.642857,31,0.253699228,0.334002474
1716,68,106,0.115074215,0.59128146,16,1773,33,0.29431984,0.325316882
1717,68,63,0.080349865,0.61579849,18,1722.5,33,0.316314266,0.350769554
1718,68,1,0.106792875,0.620719019,12,1271.583333,31,0.288856181,0.384452435
1719,68,88,0.126636825,0.591935094,18,1208.388889,33,0.334207869,0.328944051
1720,68,18,0.108650096,0.598808,17,1724.529412,31,0.266210602,0.343568002
1721,68,2,0.096980879,0.625120595,12,1270.25,31,0.245605277,0.389394787
1722,68,49,0.080001494,0.604837548,16,1776.8125,33,0.327983086,0.332625738
1723,68,103,0.141414162,0.589413461,10,1612.1,33,0.328628025,0.332920433
1724,69,47,0.117323534,0.567061968,4,1119,39,0.512202739,0.286199454
1725,69,92,0.118973082,0.577044731,10,1359.9,35,0.391159415,0.30066727
1726,69,3,0.081385012,0.578052212,7,1236.714286,37,0.447031303,0.291168823
1727,69,131,0.148352409,0.567083514,5,3563.2,35,0.335763207,0.297629518
1728,69,19,0.113020332,0.589878758,6,1321.166667,37,0.405027674,0.319950914
1729,69,2,0.087039793,0.590406187,6,2931.833333,37,0.409099197,0.309068293
1730,69,90,0.080634659,0.59072298,9,2718.111111,35,0.393803091,0.313214513
1731,69,74,0.082803883,0.590138741,6,2402.5,39,0.478865078,0.311609136
1732,69,76,0.086581498,0.57940099,9,851.7777778,35,0.37231624,0.298071018
1733,69,91,0.100855873,0.579952967,7,1561.857143,37,0.427635333,0.299288319
1734,69,75,0.080197681,0.6026936,9,1008.777778,37,0.41219698,0.324188828
1735,69,105,0.071201318,0.597018823,12,976.0833333,41,0.57435215,0.314279047
1736,69,4,0.109389833,0.589961043,11,1295.727273,35,0.381015664,0.314281165
1737,69,120,0.077924491,0.58980851,4,1663.75,39,0.49541673,0.305184741
1738,69,93,0.084001668,0.575149527,8,1371.25,37,0.45427713,0.291916362
1739,69,77,0.108379994,0.582207257,9,2238.333333,37,0.429813182,0.303080984
1740,69,89,0.121520852,0.593959625,10,1409.7,35,0.373835783,0.327874838
1741,69,104,0.108328199,0.582039938,12,1232.083333,39,0.473178421,0.316099627
1742,69,119,0.121079724,0.585075936,12,1569.166667,35,0.376203437,0.326549121
1743,69,78,0.117462899,0.586149283,5,1608.6,37,0.418350572,0.309239991
1744,69,60,0.084351111,0.588001108,8,1427.625,37,0.379043288,0.308001328
1745,69,45,0.090537966,0.568749183,5,1286,39,0.474527198,0.284596724
1746,69,18,0.074686596,0.585720753,12,687.5833333,35,0.383943515,0.300674657
1747,69,61,0.116184815,0.572699064,6,952.6666667,39,0.412214118,0.294351366
1748,69,44,0.088667071,0.594062628,9,977.8888889,37,0.385061607,0.317510514
1749,69,32,0.104334644,0.571101044,11,1608.636364,35,0.302908591,0.294232255
1750,69,20,0.123649726,0.590279024,8,1557.5,39,0.469392156,0.319541888
1751,69,46,0.058523566,0.594016659,9,744.7777778,37,0.365834882,0.310963407
1752,69,59,0.103696858,0.59597558,8,1849.625,37,0.416776317,0.327861864
1753,69,63,0.107117423,0.587834953,5,876.2,35,0.342442494,0.3179682
1754,69,48,0.124427667,0.585051271,6,1103.333333,37,0.42263855,0.309412853
1755,70,134,0.122051952,0.616853367,11,574,33,0.328025608,0.384511071
1756,70,92,0.070614018,0.635002738,6,487.6666667,39,0.417899731,0.384550193
1757,70,47,0.124775028,0.602391537,8,445,35,0.268051133,0.35393394
1758,70,63,0.079665555,0.606078064,10,1312,39,0.472826815,0.334001772
1759,70,2,0.059707016,0.621536458,9,1009.333333,43,0.577224147,0.348517601
1760,70,122,0.072773537,0.61208598,8,733.875,45,0.60250422,0.340201031
1761,70,46,0.086873565,0.609031024,13,727.2307692,37,0.383651483,0.343683454
1762,70,19,0.053570918,0.644358913,12,607.75,43,0.569085095,0.39322463
1763,70,108,0.084435463,0.619605514,6,1262,35,0.407815088,0.359411747
1764,70,77,0.066665743,0.634235738,10,931.2,39,0.449909702,0.379177232
1765,70,49,0.096974815,0.595815104,8,501.625,39,0.51101462,0.320880848
1766,70,33,0.084876271,0.598220526,10,1287.7,37,0.461696443,0.322289119
1767,70,62,0.084194406,0.590882576,11,688.8181818,37,0.43523784,0.314028217
1768,70,3,0.090176609,0.608772107,14,1145.714286,39,0.42067224,0.338639159
1769,70,4,0.086468846,0.620355013,8,926.5,39,0.426346659,0.364290075
1770,70,120,0.070853245,0.613143727,13,619.7692308,43,0.522761296,0.341188706
1771,70,138,0.059709671,0.626414696,10,456.2,39,0.53792038,0.361018154
1772,70,94,0.094142337,0.619467927,7,1483.857143,37,0.379728147,0.366377229
1773,70,64,0.081994334,0.614086121,13,826.1538462,41,0.536976329,0.345915392
1774,70,78,0.099461023,0.608562056,10,1120.1,35,0.333518367,0.349832534
1775,70,50,0.098909145,0.622618174,4,1164.75,33,0.243917722,0.386677444
1776,70,35,0.104357536,0.601524706,6,1248.166667,33,0.308878972,0.339044047
1777,70,5,0.087347443,0.617236856,12,1179.666667,33,0.311834645,0.363972945
1778,70,20,0.068603074,0.640329919,11,1336.818182,41,0.470969849,0.399256517
1779,70,137,0.115395506,0.599539469,11,780.7272727,33,0.341953902,0.342279946
1780,70,106,0.049550431,0.61957903,9,1109.222222,43,0.638238034,0.340098731
1781,70,18,0.079598534,0.623622689,16,786.3125,41,0.457686724,0.36273225
1782,70,135,0.080190783,0.628434102,4,1920.75,35,0.442037045,0.374919957
1783,70,76,0.067359943,0.623900671,7,796.4285714,41,0.571663731,0.35653076
1784,70,136,0.074975532,0.629553805,10,955.1,39,0.517930145,0.371124311
1785,70,119,0.063616858,0.604661488,11,531.6363636,45,0.505446619,0.325422769
1786,70,107,0.117701454,0.593563252,11,664.5454545,35,0.371823947,0.330045687
1787,70,93,0.083639654,0.612786211,7,1179.428571,39,0.498612463,0.348393787
1788,70,121,0.088113285,0.615307239,8,1212,43,0.482375168,0.349485196
1789,70,1,0.077248849,0.612292554,9,1277.333333,43,0.601883243,0.339692429
1790,70,95,0.072669901,0.621058948,9,719.7777778,37,0.38430321,0.359167522
1791,70,17,0.091204412,0.609876061,11,1623.090909,43,0.555040816,0.341318691
1792,70,79,0.083799264,0.620304121,7,1270.857143,35,0.337769363,0.359919105
1793,70,80,0.072848106,0.621305531,8,554.25,37,0.433889265,0.360547518
1794,70,48,0.083815668,0.602430842,8,888.625,39,0.490722177,0.334758426
1795,70,31,0.064866888,0.604061169,13,805.5384615,39,0.601462401,0.329126604
1796,70,32,0.067187456,0.619023871,14,872.2857143,37,0.465334575,0.34967041
1797,71,92,0.090315115,0.614875751,9,1357.333333,37,0.215674981,0.353781859
1798,71,5,0.089197282,0.598464642,8,458.375,35,0.20462025,0.325608711
1799,71,136,0.065730644,0.608455873,11,620.5454545,35,0.220464107,0.33074719
1800,71,77,0.067696207,0.610368372,5,604.6,35,0.194789412,0.337147581
1801,71,125,0.068873147,0.588865492,11,634.1818182,35,0.129566953,0.306584722
1802,71,47,0.088729559,0.596923955,9,669.6666667,35,0.161956129,0.3210977
1803,71,50,0.066573411,0.60946441,9,738.5555556,37,0.248704905,0.332189214
1804,71,3,0.083592056,0.609460162,14,1160.5,35,0.248541706,0.337816025
1805,71,76,0.065569116,0.590084264,9,809.4444444,35,0.226884015,0.30541433
1806,71,33,0.073692987,0.606693197,10,1339.2,35,0.131470661,0.331828159
1807,71,110,0.083927906,0.605276095,14,1574.714286,33,0.250716342,0.335520689
1808,71,34,0.062864417,0.625594648,10,514,37,0.185993734,0.356929092
1809,71,80,0.095653333,0.592658843,7,1977.714286,35,0.187707001,0.321565403
1810,71,31,0.087083663,0.626509128,7,1066.714286,35,0.170723374,0.374187894
1811,71,17,0.08619307,0.578474442,12,778.4166667,35,0.155883226,0.299242744
1812,71,106,0.070982702,0.605858933,9,1412.444444,35,0.304028643,0.329465204
1813,71,62,0.070245338,0.634175867,9,1147.777778,35,0.269357873,0.378531235
1814,71,123,0.123443186,0.598719996,5,2559,35,0.089543758,0.34417249
1815,71,35,0.063982991,0.62021379,7,1649.857143,35,0.120646026,0.35158571
1816,71,95,0.071819904,0.615432179,7,1273,35,0.200542161,0.347757962
1817,71,1,0.067802201,0.614689212,7,1334.571429,33,0.251899713,0.344663311
1818,71,4,0.066479926,0.604254176,11,1522,33,0.172286754,0.328491982
1819,71,20,0.093508297,0.594917027,12,934.0833333,35,0.256349851,0.325455778
1820,71,137,0.079297399,0.587652722,10,600.3,35,0.188340323,0.304156769
